,state,district,year,total_pop,under_5,X5_to_9,X10_to_14,X15_to_19,X20_to_24,X25_to_34,X35_to_44,X45_to_54,X55_to_59,X60_to_64,X65_to_74,X75_to_84,X85_over,median_age,white_pct,black_pct,amer_ind,asian_pct,pac_isl_pct,hispanic_pct
313,CA,10,2018,761485,7,7,7,7.3,6.8,14.1,13.1,12.5,6,5.4,7.8,3.7,1.5,35,75.3,3.2,0.9,7.2,0.8,44.8
314,CA,13,2018,764304,5.1,4.8,4.8,5.9,7,18.9,14.6,12.6,6,5.5,8.5,4,1.6,36.7,40.9,16.6,0.7,21.2,0.7,22.1
315,CA,14,2018,759415,5.1,5.3,5.3,5.5,5.7,15.5,14,13.6,6.8,6.3,9.3,4.7,2.5,40.1,43.3,2.9,0.3,35,1.2,23.2
316,CA,15,2018,789174,6.3,6.3,6.3,5.7,5.4,13.5,15.8,14.4,6.5,5.8,8,3.9,1.6,38.4,39.9,5.2,0.5,35.9,1.1,22.3
317,CA,16,2018,749967,8.1,8.1,8.1,8,7.6,15.5,12.7,10.7,5.4,4.6,6.1,3,1.3,30.5,56.3,5.2,1.1,9.3,0.2,61.4
318,CA,17,2018,777468,6.1,5.2,5.2,5,5.2,20,14.8,13.2,6.3,5.7,6.8,3.9,1.7,36.4,28.7,2.1,0.4,56.3,0.2,15.9
319,CA,23,2018,747852,6.9,6.8,6.8,7,6,14.8,12.5,11.7,6.4,5.9,7.7,3.9,1.5,34.7,74.7,6,1.1,5.2,0.2,42
320,CA,25,2018,716257,6.9,6.2,6.2,7.2,6.5,12.6,12.4,13.9,7.3,6,8.1,3.8,1.2,37.1,63.3,7.3,0.7,8.6,0.2,40.5
321,CA,27,2018,705509,5.5,4.7,4.7,6,5.4,14.3,12.8,14.3,7.1,6.2,9.8,5.3,3,41.4,37.8,4,0.3,40,0.1,27.9
322,CA,52,2018,767172,6.2,5.7,5.7,5.3,7.3,17.3,14,12.7,6.2,5.6,8.6,4.3,1.7,37,65.9,3.5,0.4,20,0.3,15
323,CA,53,2018,796701,6.3,5.6,5.6,5.8,8.2,18.7,14.3,12,5.3,5.7,7.5,3.4,1.6,34.9,64.5,8,0.3,14.4,0.5,34.4
324,CT,3,2018,712272,4.9,4.7,4.7,6.8,7.2,14.2,11.8,13,7,7,9.9,5.1,2.5,39.9,72.2,14.7,0.2,4.6,0,16.1
325,FL,2,2018,733749,4.8,5.8,5.8,6.2,6.9,11.7,12.4,12.6,6.8,7.1,11.8,6.3,2.1,42.2,80,12.6,0.5,1.7,0.1,6.8
326,FL,3,2018,758275,5.3,5.9,5.9,7.3,8.8,13.2,12.2,11.9,6.7,5.9,10.5,4.6,1.7,37.7,74.6,16.8,0.2,3.4,0.1,10.5
327,FL,5,2018,738862,6.4,6.1,6.1,7.1,8.5,15.7,12.3,11.8,6.6,5.6,8.4,3.7,1.2,34.7,44.9,47.5,0.4,2.8,0,8.8
328,FL,27,2018,763812,4.9,4.8,4.8,4.7,5.1,15,14.5,15.1,6.6,5.7,9.6,5.8,3.1,41.9,87.6,4.7,0,2.1,0,72.7
329,HI,1,2018,709286,6.1,5.5,5.5,5.1,6.4,14.6,13.4,12.4,6.1,6.1,10.1,5.2,3.4,39.9,17.3,2.4,0.1,49.6,7.4,9.3
330,HI,2,2018,711205,6.2,6.4,6.4,5.9,6.4,13.7,12.1,11.8,6.1,7.1,10.9,4.9,2.2,38.8,31.4,1.6,0.4,25.7,13,12
331,ID,2,2018,841258,6.9,7.3,7.3,7.4,7.3,13.5,12.8,10.6,6.1,5.8,8.8,4.1,1.8,35,90.5,0.6,1.1,1.6,0.1,14.6
332,IL,15,2018,691196,6.1,5.8,5.8,6.4,5.7,11.7,11.9,12.1,7.8,6.7,10.5,6.3,2.6,41.3,92.6,4.5,0.2,0.5,0,2.7
333,IN,2,2018,723483,6.6,6.6,6.6,7.2,6.5,12.6,11.9,12.1,6.5,6.5,9.4,4.7,2.3,37.8,85.2,6.9,0.4,1.3,0.1,10.2
334,IN,7,2018,760466,7.4,7.2,7.2,6.4,6.9,16.6,12.8,11.8,6.1,5.5,7.3,3.5,1.4,33.9,57.6,30.9,0.2,3.2,0.1,11.5
335,IA,4,2018,754936,6,6.1,6.1,7.4,7.8,11.5,11.3,10.8,7,7,9.8,5.9,2.9,38.9,92.8,1.7,0.5,2.3,0.1,7.1
336,KS,2,2018,713845,5.9,6.1,6.1,7.5,7.7,12,12.1,11.6,6.4,6.7,9.8,5,2.5,37.9,86.5,4.8,1.7,1.6,0,6.8
337,KY,1,2018,721124,6.2,6.3,6.3,6.4,6.8,11.7,11.5,12.5,6.6,7.1,10.6,5.8,2.1,40.6,88.9,6.9,0.2,0.6,0.2,3
338,LA,5,2018,738249,6.1,6.8,6.8,7.3,6.2,12.8,12.6,11.8,6.6,6.5,9.9,5.1,1.5,37.8,60.7,35.6,0.3,0.7,0,2.1
339,MD,4,2018,760398,7,6.3,6.3,5.4,5.5,14.7,13.8,13.7,7.4,6,8.4,3.8,1.4,38,27.9,52.3,0.1,3.2,0,17.3
340,MD,8,2018,784852,5.5,6.3,6.3,6.7,5.5,12.7,13.5,14,6.7,6.7,9.3,4.8,2,39.9,64,13.2,0.2,9.3,0.1,16
341,MA,5,2018,775135,5.2,5.4,5.4,5.8,6.5,15.5,14.2,13.3,6.4,6.2,9.2,4.8,2.2,39.1,75.1,5.6,0.1,12.8,0,9.8
342,MI,3,2018,749975,6.5,6.9,6.9,6.6,6.4,14.4,12.3,12.3,6.5,6.6,8.8,4.4,1.9,36.9,83.7,8.1,0.4,2,0,8
343,MI,8,2018,749011,5.5,6.1,6.1,7.9,8.2,12.2,11.8,13.6,6.8,6.5,9.3,4,1.7,38.1,84.8,5.8,0.3,5,0,5.4
344,MI,10,2018,722722,4.9,5.9,5.9,6.7,5.4,10.8,11.8,14.6,8,7.4,10.9,5.5,1.9,43.5,92,3,0.2,2.1,0.1,3.5
345,NV,3,2018,846761,5.7,5.8,5.8,5.5,4.9,15,14.7,13.7,6.3,5.9,9.5,4.6,1.7,39.2,63.1,8.3,0.5,14.3,0.5,18.3
346,NV,4,2018,772433,6.9,6.4,6.4,6.8,5.7,13.7,13,12.7,6,6.2,9.3,4.4,1.2,36.9,61.1,13.7,1.4,5.6,1,32
347,NJ,2,2018,703117,5.1,5.3,5.3,5.9,6.1,11.9,11.5,13.4,7.6,7.4,11.2,6.2,2.1,43.3,74.5,12.1,0.3,3.8,0,16.5
348,NJ,7,2018,730778,5.3,5.5,5.5,7,5.5,9.7,12.3,15.8,8.4,6.9,9.3,4.8,2.4,43,78.5,4.9,0.1,11.4,0,12.8
349,NY,2,2018,709605,5.2,5.5,5.5,6.5,6.9,12.1,12.9,14.6,7.7,6.7,8.7,4.4,2.2,40.8,78.2,9.5,0.5,2.9,0.1,23.8
350,NY,9,2018,730957,6.4,5.8,5.8,5.1,5.9,18.6,13.7,11.9,6,6,8.8,4.4,1.8,36.8,35.9,47.6,0.3,7.9,0,11.2
351,NY,18,2018,722226,5.5,6,6,7.4,7.1,11.8,11.6,14.3,7.1,7,9.1,4.4,1.8,39.7,76.2,9.9,0.2,3,0.1,17.8
352,NY,21,2018,701112,5.1,5.6,5.6,6.7,7.2,12.4,11.4,13.5,7.5,7.2,10.6,5.3,2.1,41.6,91.8,3.2,0.8,1.1,0.1,3.5
353,NY,22,2018,697372,5.3,5.9,5.9,7.3,7.3,12,10.7,12.5,7.2,7.3,10.4,5.6,2.7,41,88.9,4.3,0.2,3.2,0,3.9
354,NY,25,2018,718565,5.5,5.6,5.6,6.6,7,14.2,11.5,12.6,6.3,7.3,9.8,5,2.4,38.9,74.9,15.5,0.4,3.9,0,9.2
355,NY,26,2018,707190,5.6,5.6,5.6,6.7,6.9,15.3,11.3,12.2,6.7,6.8,9.7,5.1,2.6,38.5,70.3,18.2,0.4,4.5,0,7
356,NY,27,2018,712904,5,5.3,5.3,6.1,5.5,11.7,11.1,14,8.2,8.1,11,5.8,2.5,44.5,93.6,2.3,0.5,1.1,0,2.7
357,NC,2,2018,858938,6.5,7.4,7.4,6.5,5.4,11.6,14.1,14.7,6.8,5.9,8.7,3.8,1.1,38.7,71,18.5,0.4,2.3,0.1,10.5
358,OH,8,2018,731637,5.9,5.9,5.9,7.2,7.2,11.4,11.9,12.9,6.9,6.6,9.8,5.2,2,39.6,87.6,6.1,0.2,2.3,0,3.6
359,OH,11,2018,678001,5.9,5.3,5.3,6.4,7.2,14.3,11,12,7.1,7.3,10,5.1,2.6,39.5,39.7,52.5,0.3,2.6,0,4.4
360,OK,4,2018,791927,6.1,6.3,6.3,7.2,7.6,14.3,12.8,11.5,6.6,5.7,8.9,4.4,1.6,36.1,74.7,6.6,5.5,2.3,0.1,9.3
361,PA,4,2018,727449,5.6,6,6,5.9,5.5,12.6,12.6,13.7,7.4,6.7,9.9,5.3,2.7,41.2,79.5,9.6,0,6.6,0,5
362,PA,6,2018,734876,5.9,6.7,6.7,7,6.1,12.4,12.3,13.3,6.8,6.6,9.3,4.5,2.2,39.2,81.7,6.5,0.1,4.4,0,15.8
363,PA,11,2018,737394,6.1,5.9,5.9,6.6,5.9,12.8,11.2,12.7,6.9,6.7,10.2,6.1,2.2,40.1,89,3.9,0.3,1.9,0.1,9.4
364,PA,14,2018,684084,4.7,5.4,5.4,5.8,5.5,11.3,11.2,13.4,7.8,8.2,12.1,6.5,2.7,45.7,93.8,3.1,0.1,0.9,0,1.4
365,PA,17,2018,717264,5.4,5.3,5.3,5.3,4.5,13.5,11.9,13.2,7.8,7.6,10.9,5.7,2.9,43.4,87.7,6.1,0.1,3.1,0,1.8
366,SC,3,2018,697467,5.3,5.8,5.8,7,7.2,11.2,11.9,12.9,7.1,6.5,11,6.1,1.7,41,76.7,18.2,0.3,0.8,0,5.3
367,TN,4,2018,798482,6.1,6.6,6.6,6.8,7.1,13.4,12.6,13.4,6.7,6.1,9,4.5,1.3,37.7,83.3,9.6,0.4,1.8,0,6.6
368,TX,3,2018,899784,5.9,6.7,6.7,7.1,5.9,12.7,15.8,15,6.2,5,7.1,3,1.1,37.4,67.2,10.1,0.5,16.8,0,15.1
369,TX,14,2018,763380,6.5,6.6,6.6,6.5,6,14.1,13.4,12.4,7.2,6,8.5,3.9,1.5,37.1,70.9,19.5,0.3,3.1,0.2,25.5
370,TX,18,2018,801885,7.4,7.4,7.4,7.1,6.9,18.3,13.8,11.7,5.6,5,6.1,2.7,0.8,32.5,48.4,36,0.5,3.9,0.2,42.9
371,TX,20,2018,846337,7.2,7.1,7.1,7.8,8.4,16.7,13.3,10.9,4.9,4.6,6.6,3.3,1.2,31.6,82.6,5.4,1,3,0,70.3
372,TX,25,2018,786976,6,7,7,6.8,6.4,13.1,14.4,12.8,6.4,5.4,9.1,4.3,1.3,37.2,81,8.8,0.4,3.6,0,19
373,UT,3,2018,773622,7.9,7.8,7.8,8.8,11.4,13.4,12.1,10,4.7,4.3,6.5,3.4,1.1,28.4,89.6,0.9,1.4,2,1.1,10.8
374,VA,9,2018,704831,4.3,5.2,5.2,7.4,7.7,11.6,10.7,13.2,7.1,7.1,11.9,6.4,2.4,43.5,90.9,5.2,0.2,1.7,0.1,2
375,WA,6,2018,731742,5.4,5.7,5.7,5.3,6.1,13.7,12.2,11.8,7.3,7.2,12.7,5.6,1.9,41.5,80.9,3.1,1.8,4.4,0.7,7.8
376,WA,9,2018,765285,6.2,6.1,6.1,5.5,6,17.6,14.8,13.1,6.2,5.4,7.6,3.9,2,36.7,48,12.7,0.7,23.3,1.6,13.3
377,WA,10,2018,756028,6.7,6.8,6.8,6.2,7,16.1,12.8,11.8,5.8,5.9,8.7,4.2,1.8,35.7,72,6.6,1.2,7.1,1.8,12.3
378,WI,1,2018,717716,5.4,5.7,5.7,6.8,5.6,11.6,12.6,14,7.8,7,9.7,4.8,2,41.1,87.6,5.7,0.3,1.9,0,10
379,WI,3,2018,724568,5.4,5.6,5.6,7.3,9,11.7,11.1,11.9,7.1,7,10.3,5.4,2.3,39,93.1,1.1,0.5,2.4,0,2.8
380,WI,6,2018,714886,5.3,5.8,5.8,6.2,6.3,11.9,11.9,13.1,7.8,7.4,10.5,5.4,2.6,41.9,92.3,2.1,0.5,2.4,0,4.7
381,WI,8,2018,735997,5.8,6.4,6.4,6.2,5.8,12,12.2,13.3,7.6,7,9.9,5.3,1.9,40.7,90,1.6,2.6,2.1,0,5.4
382,AL,3,2018,708409,5.7,6,6,6.8,7.6,12.7,11.8,12.9,6.5,6.5,10.5,4.9,1.4,39.2,69.3,26,0.2,1.8,0,3.1
383,AL,4,2018,686297,6.2,5.8,5.8,6.3,6,11.7,11.9,12.8,6.7,7,10.9,5.8,1.9,40.5,86.1,7.5,0.6,0.4,0.1,6.5
384,AZ,3,2018,798359,6.8,6.9,6.9,8.1,9,14.5,12.3,11.5,5.1,5.1,7.7,3.9,0.9,32.4,70.7,5,5,2.1,0.3,63.5
385,CA,1,2018,711282,5,5.5,5.5,5.7,6.9,12.6,10.6,11,7,7.9,13,6.7,2.3,42.8,85.1,1.8,1.6,2.7,0.1,13.9
386,CA,6,2018,777985,6.9,6.6,6.6,6.3,6.5,18.2,13.5,11.6,5.4,5.4,7.3,3.3,1.7,34,49.6,12.8,0.7,16.5,1.5,28.8
387,CA,20,2018,739352,6.3,6.8,6.8,7.9,8.1,13.8,12.6,11.9,5.7,5.8,8.4,3.9,1.7,35.1,58,2,1.1,5.4,0.4,54.1
388,CA,21,2018,713625,8.2,8.1,8.1,7.7,8.6,15.4,14.1,10.9,5,3.9,5.3,2.7,1,30.4,71.5,4.2,1.1,4,0.2,74.3
389,CA,24,2018,738707,5.5,5.4,5.4,8.2,10.6,12.7,11.2,10.8,6.1,6.2,10,5.1,2.2,36.1,81.9,2,1.1,4.8,0.1,36.7
390,CA,29,2018,707741,6.2,5.9,5.9,6.7,7.6,16.6,13.9,13.4,6.4,5.2,6.8,3.6,1.3,35.3,55,3.9,0.7,7.9,0.2,67.3
391,CA,32,2018,716199,5.7,5.9,5.9,7,7.7,14.2,13.2,13.6,6.3,6.2,7.8,4.1,1.6,37,51.6,2.7,1.3,18.6,0.5,62.7
392,CA,35,2018,769589,6.7,6.8,6.8,8,8.8,16.1,13.9,12.7,5.2,4.3,6,2.7,1,32.1,44.4,5.6,0.9,7.5,0.1,72.1
393,CA,39,2018,726541,6.3,5.2,5.2,5.9,7.2,14.8,12.2,13.3,6.8,6.3,9.2,4.2,2,38.4,50.4,2.7,0.7,32.8,0.1,33.4
394,CA,41,2018,775626,7,7,7,8.5,9.1,16.6,12.5,11.9,5.5,4.4,5.8,2.5,1.1,31,50.1,8.9,0.5,6.8,0.2,62.6
395,CA,43,2018,753696,6.8,6.7,6.7,6.2,6.9,15.8,13.9,13.1,6.5,5.5,7.3,3.3,1.6,35.8,40.8,21.2,0.6,13.8,0.3,48.4
396,CA,44,2018,725177,7.5,7.4,7.4,7.2,6.9,16.1,13.9,11.8,5.2,5.2,6.3,2.7,1.3,32.7,44.2,15.4,0.6,5.1,1.1,71.6
397,CA,50,2018,751551,6.4,6.3,6.3,6.7,6.4,13.5,13.2,12.6,6.7,6.3,8.5,4.5,1.9,37.5,80,2.4,1.2,4.9,0.7,32.8
398,CA,51,2018,747510,6.9,6.3,6.3,7.3,8,17,12.3,12.1,5.7,4.8,6.8,3.5,1.5,33.2,67.3,6.9,0.6,7.9,0.4,71.2
399,DE,0,2018,967171,5.6,5.4,5.4,6.1,6.2,13.2,11.6,12.7,7.1,7,11.2,5.6,1.9,41.1,68.2,22.5,0.5,4,0.1,9.5
400,FL,4,2018,819177,5.9,5.8,5.8,5.8,5.9,14.3,12.9,13.2,7,6.4,10,5,1.7,40.1,80.9,9.1,0.3,4.5,0,8.9
401,FL,8,2018,768139,4.7,4.6,4.6,5.3,4.7,10.9,10.3,12.2,7.7,8.7,13.7,8,3.7,48.5,83.2,9.4,0.3,2.1,0.1,11.4
402,FL,13,2018,735935,4.5,4.9,4.9,4.3,5.3,13.1,11.1,13.3,8.2,7.9,12.5,7.3,3.5,47.4,78.9,12.5,0.3,3.6,0.1,10.7
403,FL,14,2018,782973,6.4,5.8,5.8,6.2,6.6,16.4,14.4,12.9,6.4,5.3,7.9,3.8,1.7,36.3,67.9,18,0.2,4.6,0,31.9
404,FL,16,2018,852096,4.5,5,5,5.3,4.7,10.1,11,12.4,7.3,7.1,14,8.9,3.7,47.9,83.2,8.9,0.3,2.3,0.1,18.4
405,GA,1,2018,744385,6.6,6.7,6.7,6.6,7.2,14.8,13.1,11.5,6.4,6,9,4.3,1.4,36.1,62.8,29.3,0.2,1.6,0.4,6.8
406,GA,11,2018,781313,6.4,5.9,5.9,6.8,6.8,14.8,13.5,13.9,6.2,5.7,7.9,3.8,1.3,36.7,73,16.7,0.2,3.8,0.2,10.8
407,GA,14,2018,722873,6.2,6.2,6.2,7.2,6.5,12.2,13.3,13.8,6.7,5.9,8.8,4.6,1.4,38.7,85.9,9.4,0.3,0.7,0,11.7
408,IL,1,2018,706550,5.8,5.7,5.7,6.6,7,13.7,12,12.9,6.9,7,8.8,5.1,2.1,39.1,43,50.1,0,2.5,0,10.7
409,IL,5,2018,743699,5.8,4.9,4.9,4.6,6.9,22.3,14.5,12,5.7,5.7,7.4,3.6,1.8,35.5,79.9,3.1,0.2,8.5,0,18.7
410,IL,6,2018,730345,5.5,6.5,6.5,6.9,5,10.8,12.7,14.5,7.9,7.1,9.5,5,1.8,41.5,82.3,2.4,0.1,10,0,10.1
411,IL,7,2018,707513,5.7,5.4,5.4,5.4,7.4,20.9,13.3,11.8,5.9,5.5,8.4,3.9,1.3,35,37.4,45.7,0.2,7.4,0,17.6
412,KS,4,2018,724099,6.5,6.8,6.8,6.8,6.5,13.2,12,11.6,6.7,6.4,9,4.6,2.2,37.1,81.1,7.2,1.2,3,0.1,12.5
413,KY,6,2018,778826,6.1,6,6,6.4,8.7,13.7,12.7,12.8,6.7,6,8.9,4.4,1.4,37.1,84.2,8.6,0.1,1.9,0,4.8
414,LA,1,2018,806638,6.2,6.2,6.2,6,5.9,13.7,12.9,12.4,6.8,7,9.9,4.6,1.7,38.7,78.6,14,1.3,2.6,0,8.8
415,ME,2,2018,652869,4.8,5,5,6.1,5.6,11.3,11.1,13.3,7.9,8.4,12.6,5.7,2.6,45.6,94.8,1.1,1,0.7,0,1.5
416,MA,3,2018,771096,5.9,6,6,7.1,6.7,13.1,12.5,13.9,8.2,6.6,7.9,3.9,1.9,39.2,74.3,4.2,0.3,7.6,0,19.5
417,MI,9,2018,715259,5.7,5.5,5.5,4.9,6.4,16.1,12,13.3,7.1,7.2,9.3,5,2.4,39.6,77.9,14.5,0.4,4.3,0,2.5
418,MN,1,2018,678418,6.3,6.2,6.2,6.7,7.4,12.2,12.1,11.6,7,6.5,9.4,5.3,2.7,38.6,89.4,3.2,0.3,2.8,0.2,6.8
419,MN,2,2018,714141,6.3,7,7,6.9,6,12.3,13.8,13.2,7.6,5.8,8.1,4.2,1.6,37.9,84.2,5.6,0.5,4.7,0,6.3
420,MN,5,2018,718802,6.7,5.8,5.8,5.4,8,20.9,13.8,10.3,5.8,5.1,7.3,3.4,2,33.7,67.3,17,1.3,5.9,0,9.5
421,MS,1,2018,769595,6,6.4,6.4,7.7,6.9,12.4,12.5,12.7,6.3,6.4,9.3,4.9,1.5,38.3,67.6,27.8,0.2,0.6,0,3.3
422,NE,1,2018,653684,6.3,6.8,6.8,6.9,8.7,13.1,12.5,11.1,6.4,5.9,8.7,4.4,2.1,35.9,87.9,2.9,1.2,2.6,0.1,9.8
423,NJ,5,2018,730707,4.9,5.8,5.8,6.6,6.1,10.1,12.1,14.7,7.8,7.2,10.2,5.1,2.7,43.1,79.1,5.3,0.3,10.9,0,14.6
424,NJ,6,2018,730114,5.9,5.6,5.6,6.8,7.7,13.7,12.9,13.3,7,6.6,8.2,4.4,1.8,38,61.9,11.2,0.3,18.6,0.1,22.7
425,NJ,10,2018,759704,6.3,6.7,6.7,6.2,6.8,15.7,13.9,12.5,6.2,6.2,7.4,3.7,1.9,36.1,28.8,51.4,0.2,7.1,0,21.1
426,OH,5,2018,717088,5.9,6.2,6.2,7,6.3,11.5,11.7,12.5,7,7.2,10.4,5.4,2.4,40.7,91.2,2.6,0.2,1.4,0.1,5.3
427,OH,12,2018,789634,6.2,6.3,6.3,6.2,6.2,13.2,13.4,13.4,6.6,6.2,9.1,4.7,1.9,38.7,86.6,4.7,0.2,4.7,0,2.6
428,OR,5,2018,844006,5.8,5.8,5.8,6.4,6.2,13.1,12.3,12.5,6.5,6.6,10.6,5.1,2.1,39.5,83.6,1.1,1.1,2.7,0.6,17.3
429,SC,2,2018,717231,6,6.1,6.1,6.9,6.8,12.7,12.4,12.9,7,6.3,9.9,4.5,1.8,38.7,68.9,24.6,0.2,2.1,0,6.2
430,SC,6,2018,659483,5.6,6.2,6.2,7.3,9,14.9,12,10.8,6.3,6.3,9.7,4.6,1.6,35.6,38.9,54.9,0.3,1.2,0.1,4.6
431,TN,2,2018,753229,5.5,6,6,6.3,7.7,12.6,12.1,13,6.7,6.7,10.6,5.6,1.7,39.8,88.9,6.2,0.3,1.6,0,4.3
432,TX,16,2018,733764,7.5,6.8,6.8,7.5,8.4,15.4,12.3,11.3,5.2,5.1,6.9,3.9,1.6,32.5,78.3,3.4,0.4,1.4,0.2,81.1
433,TX,34,2018,727688,7.7,7.9,7.9,8.6,7.4,11.6,12.8,11.6,5.2,4.7,7.7,4.5,1.9,33.5,92.2,1.1,0.2,0.7,0,85.1
434,VA,1,2018,813878,6.1,6.5,6.5,6.6,6.4,12.5,12.7,13.6,7.2,6.1,9.2,4.7,1.4,38.6,72,16.3,0.3,3.4,0,12
435,WV,2,2018,624120,5.4,5.9,5.9,6.2,5.6,11.7,12.1,13.4,7.2,7.3,11.7,5.5,2.1,42.7,91.6,4.6,0.2,0.9,0,2.2
436,AL,1,2016,704457,5.9,6.5,6.3,6.6,6,12.8,11.9,13.1,6.9,6.7,10.2,5,1.9,39.6,67.4,27.3,1.1,1.3,0,3
437,AL,2,2016,681621,6,6.7,5.9,6.6,6.7,13.7,12,13.4,7.1,5.8,9.6,4.9,1.6,38.2,63,32.2,0.3,1.1,0,3.5
438,AL,3,2016,709482,5.9,6.7,5.9,6.9,8.1,12.6,12.2,13.3,6.7,6.3,9.3,4.5,1.6,38.3,69.5,26.3,0.3,2,0,3
439,AL,4,2016,683273,6,6,6.4,6.8,5.6,12,12.1,13.8,7.2,6.2,10.8,5.4,1.6,40.7,88.4,7.1,0.8,0.9,0,6.7
440,AL,5,2016,712529,5.5,6.5,5.9,6.9,6.4,12.8,12.7,14.1,7.4,6,9.2,4.6,1.9,40.1,76,17.9,0.7,1.5,0.1,5.1
441,AL,6,2016,706308,6.1,6,7.4,6.5,5.5,13.2,13.4,13.4,6.8,6.2,9,4.6,1.9,39,78.5,14.9,0.2,1.6,0,4.8
442,AL,7,2016,665630,6,6.6,5.6,8,8.6,13.5,11.7,11.8,7,6.3,8.8,4.4,1.9,36.5,33,63.5,0.2,1,0,2.6
443,AK,0,2016,741894,7.1,7.2,6.9,6.6,7.7,16.4,12.5,12.6,7.3,5.6,7,2.3,0.9,33.5,64.4,3.2,14.6,6.1,1.3,6.9
444,AZ,1,2016,766924,5.8,7.2,7.1,7.9,6.9,12,11.8,10.7,6.3,6.4,11.2,5,1.6,37.5,65.4,2.3,23,1.5,0.2,21.8
445,AZ,2,2016,722770,5.8,5.5,5.6,5.7,7.2,13.2,10.9,11.7,6.3,7.1,11.8,6.6,2.5,40.8,81.6,4,1.6,3.1,0.2,28.2
446,AZ,3,2016,752284,7.1,7.6,7.1,8.5,9.9,13,12.9,11.9,4.9,5.3,7.2,3.6,1,32.7,64.3,4.5,4.2,1.7,0.1,62.5
447,AZ,4,2016,753807,4.7,5.5,5.3,5.7,5.1,10.1,10.3,11.2,6.8,7.6,16.1,8.7,2.7,47.9,87.8,1.6,1.9,1.5,0.2,19.3
448,AZ,5,2016,785110,7.1,7.4,7.5,6.5,5,13.1,13.4,13.5,5.6,5.1,9.1,5.2,1.8,37.5,84.7,3.5,0.9,4.4,0.3,18.2
449,AZ,6,2016,764776,5.7,5.6,5.7,5.4,5.4,13,12.4,14.6,7.3,6.7,10.9,5.1,2.1,42.3,84.7,2.2,1.7,4.9,0.1,16.8
450,AZ,7,2016,818387,8.6,8.9,7.9,8.6,8,16.4,13.3,12,4.7,4.2,4.9,2,0.7,29.7,57.4,9.9,2.4,2.7,0.2,64
451,AZ,8,2016,782511,5.5,5.7,7.3,6.6,5.1,11,11.8,12.5,6.6,6.3,11.7,7.1,2.9,42.6,84.3,3.9,0.6,3.9,0.2,19.2
452,AZ,9,2016,784502,6.1,6,5.6,6.7,9.5,18.5,13.3,11.7,5.5,5.7,6.5,3.4,1.5,33.5,73.6,6.5,3.5,4.8,0.4,27.2
453,AR,1,2016,725733,6.1,6.5,6.5,6.9,5.8,12.2,12.1,12.9,6.9,6.2,10.1,5.6,2,39.9,77.7,17.8,0.3,0.6,0,3.2
454,AR,2,2016,758929,6.4,7,6.3,6.9,7,13.9,12.3,12.8,6.3,6.2,9,4.4,1.6,36.9,71,22.3,0.3,1.5,0.1,5.2
455,AR,3,2016,794237,6.8,6.9,7.2,7.5,7.3,13.9,12.9,12,5.9,5.4,8.5,3.9,1.8,35.3,83,3.1,1.1,2.9,0.9,14.2
456,AR,4,2016,709349,5.9,6.5,6.4,7.4,5.9,11,11.5,13.1,7.1,6.8,10.6,5.6,2.2,40.8,74.4,20,0.8,0.4,0.1,5.6
457,CA,1,2016,703162,5.1,5.6,5.6,6,7.3,11.5,10.7,11.9,7.4,7.6,12.6,6.1,2.6,43,87.1,1.3,1.5,3,0.2,13.4
458,CA,2,2016,716202,5,5.4,6.1,5.9,5.5,10.7,12.4,13.8,7.5,7.6,12.5,5.1,2.4,44.1,79.7,1.3,2.2,3.6,0.1,17.8
459,CA,3,2016,740253,6.2,7,6.5,7.3,8.6,14.4,11.6,12.5,6.3,5.8,8.3,3.7,1.9,35,66.5,6.3,1,10.6,0.5,29.7
460,CA,4,2016,737169,5.1,6.3,6.2,6.3,4.8,10.4,11.7,13.7,8,7.3,12,5.5,2.6,44.2,84.4,1.4,1.1,5.2,0.2,13.7
461,CA,5,2016,735968,5.4,5.5,6,5.9,6.7,13.2,12.8,13.4,6.8,7.5,9.9,4.6,2.2,40.4,62.2,6.4,0.8,11.6,0.6,27.8
462,CA,6,2016,763987,6.9,6.8,6.7,6.2,7.3,18,13.1,11.5,5.8,5.7,7.4,3,1.7,33.9,52.4,12.9,0.8,15.4,1.1,27.8
463,CA,7,2016,738468,6.3,6.1,7.2,6.4,6,12.9,13.2,14.3,6.9,5.8,8.2,4.7,2.1,38.5,63.1,7,0.5,15.8,1.1,17.4
464,CA,8,2016,723600,7.2,7.9,7.5,7.5,7.3,13.2,11.8,12.3,6.4,6.1,8,3.7,1.2,34.5,75.8,9,1,3.2,0.4,40.4
465,CA,9,2016,760794,6.8,7.8,7.8,7.2,6.8,13.5,13,12.4,6.1,5.6,7.7,3.7,1.6,35.1,54.7,9.5,0.6,14.5,0.4,38.2
466,CA,10,2016,744989,7.2,7.4,7.8,7.4,6.9,14.2,12.5,12.8,6.2,5.3,7.2,3.8,1.3,34.4,71.5,3.4,0.7,7,0.7,43.2
467,CA,11,2016,756337,5.8,6.6,6.4,6.1,5.9,13,12.9,14.1,6.6,6.3,9.2,4.6,2.3,39.7,61.4,7.6,0.2,13.8,0.5,27.8
468,CA,12,2016,756991,4.6,3.6,2.9,3,5.2,24.8,16.2,13.3,6,5.5,8,4.1,2.5,37.8,48.8,5.2,0.4,32.1,0.2,14.9
